Did Tom tell you where the party is?	Sinabi ba sa iyo ni Tom kung saan ang party?
Did you catch any fish in the river?	May nahuli ka bang isda sa ilog?
Did you know that Tom had left the town?	Alam mo ba na nilisan na ni Tom ang bayan?
Did you know that Tom had left the town?	Alam mo ba na umalis na si Tom ng bayan?
Did you hear her speaking French?	Narinig mo ba siyang nagsasalita ng Pranses?
Did you hear her speaking French?	Narinig mo ba siyang nagsasalita ng French?
Do you feel birthdays are important?	Sa tingin mo ba ay mahalaga ang kaarawan?
Do you have any brothers or sisters?	Mayroon ka bang mga kapatid?
Do you have something to write with?	Mayroon ka bang panulat?
Do you know how to use a dictionary?	Marunong ka ba gumamit ng diksyunaryo?
Do you know how to use this machine?	Alam mo ba kung paano gamitin ang makinang ito?
Do you know how to use this machine?	Alam mo ba kung paano gamitin ang makina na ito?
Do you want to go on a trip with me?	Gusto mo bang mag-travel kasama ako?
Does she know your telephone number?	Alam ba niya ang telephone number mo?
Don't drink from the bottle please.	Pakiusapa, 'wag kang uminom mula sa bote.
Don't drink from the bottle please.	Pakiusap, huwag kang uminom mula sa bote.
Don't pay any attention to the boss.	Huwag mong pansinin ang boss.
Don't pay any attention to the boss.	Wag mong pansinin ang boss.
Earthquakes may occur at any moment.	Ang lindol ay pwedeng mangyari anumang oras.
Earthquakes may occur at any moment.	Ang lindol ay maaaring mangyari anumang oras.
Eating fish is good for your health.	Ang pagkain ng isda ay mabuti sa iyong kalusugan.
Every town in America has a library.	Ang bawat bayan sa America ay may aklatan.
Every town in America has a library.	Ang lahat ng bayan sa America ay may aklatan.
Everybody was jealous of my success.	Ang lahat ng tao ay inggit sa aking tagumpay.
Everybody was jealous of my success.	Ang lahat ay inggit sa aking tagumpay.
Everyone in my family gets up early.	Ang lahat sa aking pamilya ay maaga gumising.
Excuse me, how much is this sweater?	Excuse me, magkano itong sweater na ito?
Excuse me, how much is this sweater?	Excuse me, magkano 'tong sweater na 'to?
Father took us to the zoo yesterday.	Dinala kami ni tatay sa zoo kahapon.
Have you ever gotten food poisoning?	Na-food poison ka na ba?
Have you ever had a serious illness?	Nakgaroon ka na ba ng malubhang karamdaman?
Have you finished reading that book?	Natapos mo na bang basahin ang librong 'yan?
Have you finished reading that book?	Natapos mo na bang basahin ang librong iyan?
He and I are almost the same height.	Siya at ako ay halos magkasing tangkad lang.
She and I are almost the same age.	Siya at ako ay halos magkasing edad lang.
He appears to be strong and healthy.	Siya ay mukhang malakas at malusog.
He can both speak and write Chinese.	Kaya niyang magsalita ang magsulat ng Intsik.
He could not find what I had hidden.	Hindi niya nahanap ang aking itinago.
He couldn't understand the sentence.	Hindi niya naintindihan ang sentence.
He didn't bring an umbrella.	Hindi siya nagdala ng payong.
He encountered a friend on the road.	May nakasalubong siyang kaibigan sa daan.
He encountered a friend on the road.	May nakita siyang kaibigan sa daan.
He fetched some water from the well.	Kumuha siya ng tubig mula sa balon.
He has a lot more money than I have.	Mas marami ang pera niya kaysa sa akin.
He has never been to Okinawa before.	Hindi pa siya nakakapunta sa Okinawa kahit kailan.
He is a member of the volleyball club.	Siya ang miyembro ng volleyball club.
He is afraid of getting lung cancer.	Siya ay takot na magkaroon ng lung cancer.
He is honest. That's why I like him.	Siya ay tapat. Kaya gusto ko siya.
He is not ashamed of his miscounduct.	Siya ay hindi nahiya sa kanyang maling ginawa.
His misconduct will not be tolerated.	Ang kanyang maling ginawa ay hindi papalampasin.
He is the man you met the other day.	Siya ang lalaking nakilala mo noong isang araw.
He lost his eyesight in an accident.	Nawala ang kanyang paningin dahil sa aksidente.
He married his daughter to a lawyer.	Pinakasal niya ang kanyang anak na babae sa isang abogado.
He promised not to tell another lie.	Pinangako niyang hindi na siya magsisinungaling.
He searched his pockets for the key.	Hinanap niya ang susi sa kanyang bulsa.
He studied hard and passed the test.	Nag-aral siya nang mabuti at pumasa sa pagsusulit.
he succeeded in solving the problem.	Nagtagumpay siyang malutas ang problema.
He turned to the left at the corner.	Siya ay lumiko sa kaliwa malapit sa sulok.
He was absent from school yesterday.	Siya ay lumiban sa paaralan kahapon.
He was absent from school yesterday.	Siya ay lumiban sa school kahapon.
He was absent from work last week.	Siya ay lumiban sa trabaho noong nakaraang linggo.
He was looking for his phone.	Hinahanap niya ang kanyan telepono.
He was watching TV when I got home.	Siya ay nanonood ng TV nang ako ay makauwi.
How can I get to the police station?	Paano ako makakarating sa police station?
How long have you been woring here?	Gaano katagal ka nang nagtatrabaho dito?
How shall we deal with this problem?	Paano natin malulutas ang problem na ito?
How shall we deal with this problem?	Paano natin malulutas ang problem na 'to?
Hurry, and you will catch the train.	Bilisan mo, at maabutan mo ang tren.
I am going to watch TV this evening.	Ako ay manunuod ng TV mamayang gabi.
I am learning two foreign languages.	Ako ay nag-aaral ng dalawang banyagang wika.
I am on our high school soccer team.	Ako ay nasa aming high school soccer team.
I am sorry to have kept you waiting.	Paumanhin at pinaghintay kita.
I am used to going to bed very late.	Sanay na akong magpuyat.
I apologize if I hurt your feelings.	Paumanhin kung nasaktan ko ang iyong damdamin.
I arrived at Recto station in the morning.	Dumating ako sa Recto station nung umaga.
I can hear you, but I can't see you.	Naririning kita, pero hindi kita makita.
I can walk to school in ten minutes.	Kaya kong maglakad hanggang paaralan sa loob ng sampung minuto.
I can't put up with this any longer.	Hindi ko na kaya ito.
I cannot afford to buy such a thing.	Hindi ko kaya bumili ng ganung bagay.
I could not afford to buy a bike.	Hindi ko kayang bumili ng bike.
I couldn't see any stars at night.	Wala akong makitang bituin sa gabi.
I did not want to atract attention.	Hindi ko ginustong umakit ng pansin.
I didn't know there was a pond here.	Hindi ko alam na may pond dito.
I didn't want to go to your wedding.	Ayokong pumunta sa kasal mo.
I do not like mathematics very much.	Hindi ko masyadong gusto ang matematika.
I do not like mathematics very much.	Hindi ko masyadong gusto ang math.
I don't disagree with your decision.	Hindi ako tutol sa iyong desisyon.
I don't know if this will be enough.	Hindi ko alam kung sapat na ito.
I don't know how old that bridge is.	Hindi ko alam kung gaano na katanda ang tulay na 'yun.
I don't read this kind of book much.	Hindi ako masyadong nagbabasa ng ganyang libro.
I don't remember where I put my key.	Hindi ko matandaan kung saan ko nilagay ang susi ko.
I don't remember where I put my key.	Hindi ko matandaan kung saan ko nilagay ang aking susi.
I don't think he is fit for the job.	Sa tingin ko ay hindi siya bagay sa trabaho.
I don't think he is fit for the job.	Sa tingin ko ay hindi siya angkop para sa trabaho.
I don't want Tom to know about this.	Ayaw ko na malaman ni Tom ang tungkol dito.
I don't want to drink anything cold.	Ayaw ko uminom ng kahit anong malamig.
I don't want to go anywhere tonight.	Ayaw ko pumunta kahit saan ngayong gabi.
I don't want to spend more than $10.	Ayaw ko gumastos nang higit sa $10.
I don't want to talk to Tom anymore.	Ayaw ko nang makipag-usap pa kay Tom.
I don't wash my hair in the morning.	Hindi ko hinuhugasan ang buhok ko sa umaga.
I failed to recall the song's title.	Hindi ko matandaan ang title ng kanta.
I feel happiest when I am in school.	Pinakamasaya ako pag nasa school.
I found that restaurant by accident.	Nahanap ko ang restaurant na 'yun nang hindi sinasadya.
I found this movie very interesting.	Ang pelikula na ito ay interesante.
I get along well with all the staff.	Kasundo ko ang lahat ng staff.
I get along with my younger brother.	Kasuno ko ang aking bunsong kapatid na lalaki.
I got acquainted with her in France.	Nakilala ko siya sa France.
I got tired of lying in bed all day.	Napagod ako humiga sa kama buong araw.
I got up at six-thirty this morning.	Bumangon ako nanag alas sais y medya kaninang umaga.
I had a hard time finding his house.	Nahirapan akong hanapin ang bahay niya.
I had a quarrel with him over money.	Nag-away kami dahil sa pera.
I had a quarrel with him over money.	Pinag-awayan namin ang pera.
I had my pocket picked on the train.	Nanakawan ako sa tren.
I had no trouble finding his office.	Hindi ako nahirapan hanapin ang kanyang opisina.
I had the gardener plant some trees.	Nagtanim ng mga puno ang hardinero.
I had to go home and change clothes.	Kinailangan kong umuwi at magpalit ng damit.
I had to wait more than three hours.	Naghintay ako nang higit sa tatlong oras.
I had to work hard when I was young.	Kinailangan kong magtrabaho noong ako ay bata pa.
I have a lot of questions to answer.	Marami akong kailangang sagutan na tanong.
I have a lot of questions to answer.	Marami akong tanong na kailangan sagutan.
I have a lot of work to do tomorrow.	Marami akong kailangang gawing trabaho bukas.
I have a previous engagement at ten.	Mayroon akong appointment nang alas diyes.
I have a reservation for six-thirty.	May reservation ako nang alas sais y medya.
I have a sore throat and runny nose.	May masakit na lalamunan at sipon ako.
I have been in Japan for two months.	Ako ay nasa Japan na nang dalawang buwan.
I have just been to the Midori Bank.	Ako ay kakagaling lang sa Midori Bank.
I have just been to the post office.	Ako ay kakagaling lang sa post office.
I have no idea of how to send a fax.	Hindi ako alam paano mag-send ng fax.
I have no idea of how to send a fax.	Hindi ako marunong mag-send ng fax.
I have no idea why she got so angry.	Hindi ko alam kung bakit siya nagalit.
I have no one to turn to for advice.	Wala akong matanungan.
I have not seen him for a long time.	Matagal ko siyang hindi nakita.
I have some work to do this evening.	May trabaho ako na kailangang gawin mamayang gabi.
I have some work to do this evening.	May trabaho ako na gagawin mamayang gabi.
I haven't heard from Tom since July.	Hindi ko pa nakakausap si Tom mula Hulyo.
I haven't seen her since last month.	Hindi ko pa siya nakikita simula nung isang buwan.
I haven't seen much of him recently.	Hindi ko siya masyado nakikita sa mga panahong ito.
I haven't seen much of him recently.	Hindi ko siya masyado nakikita recently.
I hear that she is a famous actress.	Siya daw ay isang sikat na artista.
I heard my name called in the crowd.	Narinig kong tinawag ang pangalan ko sa madla.
I heard the children's happy voices.	Narinig ko ang masayang boses ng mga bata.
I just didn't believe what Tom said.	Hindi ko pinaniwalaan ang sinabi ni Tom.
I know some students in that school.	May kilala akong ilang estudyante sa paaralan na iyan.
I know some students in that school.	May kilala akong ilang mag-aaral sa paaralang 'yan.
I leave for London tomorrow morning.	Aaalis ako papuntang London bukas nang umaga.
I left the rest to him and went out.	Iniwan ko na ang natitira sa kanya at umalis na ako.
I like going for a walk in the park.	Mahilig akong maglakad-lakad sa park.
I like the slow rhythm of that song.	Gusto ko ang mabagal na rhythm ng kantang iyan.
I like the slow rhythm of that song.	Gusto ko ang mabagal na rhythm ng kantang 'yan.
I like to ride a horse now and then.	Gusto kong sumakay sa kabayo paminsan-minsan.
I lost my key somewhere around here.	Nawala ko ang susi ko banda dito.
I made several mistakes in the exam.	Marami akong mali sa pagsusulit.
I managed to make him understand it.	Napaintindi ko sa kanya kahit papaano.
I noticed she was wearing a new hat.	Napansin kong may suot siyang bagong sumbrero.
I persuaded him to consult a doctor.	Pinilit ko siyang magpakonsulta sa doktor.
I persuaded him to consult a doctor.	Pinilit ko siya na magpacheck-up sa doktor.
I read the book from cover to cover.	Binasa ko ang libro mula unahang hanggang likod.
I received her letter the other day.	Natanggap ko ang sulat niya noong isang araw.
I received her letter the other day.	Dumating ang liham mula sa kanya nung isang araw.
I received her letter the other day.	Natanggap ko ang kanyang sulat kamakailan.
I regret saying that you were wrong.	Nagsisisi akong sinabi ko na mali ka.
I regret that I did not work harder.	Nagsisisi ako na hindi ko pa mas pinagbuti.
I repeated exactly what he had said.	Inulit ko nang eksakto kung ano ang sinabi niya.
I should go home and get some sleep.	Dapat ako umuwi at matulog.
I should have followed Tom's advice.	Dapat ay sinunod ko ang payo ni Tom.
I should've listened more carefully.	Dapat ay mas nakinig pa ako nang maigi.
I shouldn't have gotten up so early.	Dapat ay hindi ako gumising nang maaga.
I shouldn't have gotten up so early.	Dapat ay hindi ako gumising nang ganito ka-aga.
I speak French much better than Tom.	Mas magaling ako magsalita ng Pranses kaysa kay Tom.
I spent last Sunday reading a novel.	Nagbasa ako ng nobela nung Linggo.
I spent the weekend with my friends.	Kasama ko ang mga kaibigan ko noong weekend.
I stayed so he wouldn't feel lonely.	Nanatili ako para hindi siya malungkot.
I stayed so he wouldn't feel lonely.	Nanatili ako para hindi siya malumbay.
I taught Tom French three years ago.	Tinuruan ko si Tom ng French tatlong tao na ang nakakalipas.
I taught my girlfriend how to drive.	Tinuruan ko ang nobya ko kung paano mag-maneho.
I think I've heard this song before.	Sa tingin ko ay narinig ko itong kantang ito dati.
I think it's going to be a nice day.	Sa tingin ko ay magiging maganda ang araw na ito.
I think she is over forty years old.	Sa tingin ko siya ay higit apatnapung taong gulan.
I think that my suitcase was stolen.	Sa tingin ko ay nanakaw ang aking suitcase.
I think we'd better get out of here.	Sa tingin ko ay dapat umalis na tayo dito.
I thought you had to get up by 7:30.	Akala ko ba gigising ka nang alas-siyete y medya.
I thought you had to get up by 7:30.	Akala ko alas-siyete y medya ang gising mo.
I told him to clear out of the room.	Sabi ko sa kanya na umalis ng kuwarto.
I told you never to move in a group.	Sinabi ko sa iyo na wag gumalaw bilang isang grupo.
I tore the picture out of the album.	Pinunit ko ang larawan mula sa album.
I tried to imagine life on the moon.	Sinubukan kong isipin ang buhay sa buwan.
I used to take a walk every morning.	Naglalakad ako dati tuwing umaga.
I want a suit made of this material.	Gusto ko ng suit gawa sa materyal na ito.
I want to be a pilot when I grow up.	Gusto kong maging pilot paglaki ko.
I want to send this letter to Japan.	Gusto ko ipadala itong liham na ito sa Japan.
I wanted to go back to your village.	Gusto ko bumalik sa village mo.
I was in bed all day long yesterday.	Nasa kama ako buong araw kahapon.
I was roused by the sound of a bell.	Nagising ako sa tunog ng bell.
I was thinking the exact same thing.	Pareho ang aking iniisip sa iyo.
I was told my tear duct was blocked.	Sinabihan ako na ang tear duct ko ay barado.
I wasn't aware that you were so ill.	Di ko alam na malubha ang iyong sakit.
I went to drink a beer with friends.	Uminom ako kasama ang aking mga kaibigan.
I will be able to see you next year.	Sa tingin ko ay makikita kita sa susunod na taon.
I will stay here till three o'clock.	Nandito lamang ako hanggang alas tres.
I will stay here till three o'clock.	Dito lang ako hanggang alas tres.
I wish I had a beautiful girlfriend.	Sana ay may napakaganda akong nobya.
I wish I had ridden my bicycle here.	Sana ay dinala ko ang maganda kong bisikleta dito.
I won't ask you anything else today.	Wala akong tatanungin sa'yo ngayong araw.
I won't do to Tom what he did to me.	Di ko gagawin kay Tom ang sinabi niya sa akin.
I wonder why no one tells the truth.	Napaisip ako bakit walang nagsasabi ng totoo.
I would rather walk than go by taxi.	Mas gugustuhin ko pang maglakad kaysa sumakay ng taxi.
I'd like to have some hot chocolate.	Mayroon akong mainit na tsokolate.
I'd like to have some hot chocolate.	Meron akong mainit na tsokolate.
I'd like to reserve a table for two.	Gusto ko mag-reserve ng table for two.
I'd like to see you again next week.	Gusto kita ulit makita sa susunod na linggo.
I'd like to see you again next week.	Gusto kita ulit makita next week.
I'd like to visit Australia someday.	Gusto ko makapunta ng Australia balang araw.
I'll be sixteen on my next birthday.	Labing anim na taon na ako sa susunod kong kaarawan.
I'll begin doing the job right away.	Sisimulan ko na agad ang trabaho.
I'll bring you the bill immediately.	Dadalhin ko na agad sa'yo ang bill.
I'll explain it in detail next week.	Ipapaliwanag ko nang detalyado sa iyo sa susunod na linggo.
I'll have this radio fixed tomorrow.	Ipapagawa ko itong radyo bukas.
I'll have this radio fixed tomorrow.	Ipapayari ko 'tong radyo bukas.
I'll wait until you finish the work.	Hihintayin ko hanggang matapos mo ang trabaho.
I'm afraid I've run short of coffee.	Paumanhin pero naubos na ng kape.
I'm afraid I've run short of coffee.	Pasensya pero ubos na ang kape.
I'm afraid I've run short of coffee.	Sorry pero naubos na ang kape.
I'm against people driving big cars.	Tutol ako sa mga taong gusto magmaneho ng malaking sasakyan.
I'm disappointed that he's not here.	Disappointed ako na wala siya dito.
I'm going to buy some currant juice.	Bibili ako ng currant juice.
I'm going to sleep in about an hour.	Matutulog ako makalipas ang isang oras.
I'm not as fond of music as you are.	Hindi ako mahilig sa musika tulad mo.
I'm not as stupid as you think I am.	Hindi ako kasing tanga ng iniiisip mo.
I'm sorry for the delay in my reply.	Paumanhin sa huli kong reply.
I'm sorry, I didn't catch your name.	Paumanhin, di ko narinig ang pangalan mo.
I'm sorry. I didn't catch your name.	Sorry, di ko naintindihan ang pangalan mo.
I'm trying to work out this problem.	Sinusubukan kong sagutan itong problem na ito.
I've apologized, so get off my back.	Humingi na ako ng tawad, kaya tigilan mo na ako.
I've been to Boston countless times.	Nakapunta na akong Boston nang maraming beses.
I've finally got used to urban life.	Nasanay na rin ako sa buhay sa siyudad.
I've just come up with a great idea.	Nakaisip ako ngayon nang magandang ideya.
I've just finished eating breakfast.	Kakatapos ko lang kumain ng umagahan.
I've ordered a book from Amazon.com.	Umorder ako ng libro mula Amazon.com.
I've ordered a book from Amazon.com.	Nag-order ako ng aklat sa Amazon.com.
If the alarm rings, walk, don't run.	Pag nag-ring ang alarm, maglakad ka, huwag tumakbo.
In 1847, they declared independence.	Noong 1847, idineklara ang kasarinlan.
In Japan, all children go to school.	Sa Japan, lahat ng bata ay pumapasok sa paaraaln.
In Switzerland, spring comes in May.	Sa Switzerland, ang tagsibol ay sa Mayo.
In any case, I'll call you tomorrow.	Kung ano man, tatawagan kita bukas.
Is it OK if I borrow your telephone?	Okay lang ba kung hiramin ko ang telepono mo?
Is there a similar proverb in Japan?	May katulad bang kasabihan sa Japan?
Is there a similar proverb in Japan?	May pareho bang kasabihan sa Japan?
Is this the key you are looking for?	Ito ba ang susi na hinahanap mo?
Is this the key you are looking for?	Ito ba yung susing hinahanap mo?
Isn't it about time you went to bed?	Hindi ba oras na para ikaw ay matulog?
Isn't it about time you went to bed?	Matulog ka na kaya?
It appears to me that you are right.	Mukhang tama ka nga.
It became quiet again in the forest.	Naging tahimik na naman sa kagubatan.
It has rained for three days on end.	Tatlong araw nang umuulan nang walang tigil.
It is a good idea to read this book.	Magandang ideya na magbasa ng libro ngayon.
It is about time you went to school.	Oras na para pumunta ka sa paaralan.
It is about time you went to school.	Oras na para pumunta ka sa school.
It is about time you went to work.	Oras na para pumunta ka sa trabaho.
It is difficult to satisfy everyone.	Mahirap pasayahin ang lahat.
It is said that he is a millionaire.	Sinasabi na siya ay isang milyunaryo.
It is said that he knows the secret.	Sinasabi na alam niya ang sikreto.
It is said that he knows the secret.	Sabi na alam niya daw ang sikreto.
It is very kind of you to invite me.	Salamat sa pag-imbita sa akin.
It may give rise to serious trouble.	Iyan ay baka magdulot ng mabigat na problema.
It may give rise to serious trouble.	Baka magdulot iyan ng seryosong problema.
It might rain, but I'm going anyhow.	Mukhang uulan, pero pupunta pa rin ako.
It takes time to get over a divorce.	Matagal para makakuha ng divorce.
It was the happiest time of my life.	Iyun ay ang pinakamasayang parte ng aking buhay.
It will be finished in a day or two.	Matatapos iyun sa loob ng dalawa o isang araw.
It will not be long before he comes.	Malapit na siyang dumating.
It would be great if that were true.	Maganda sana kung totoo iyun.
It's about time for him to get here.	Oras na para dumating siya dito.
It's been a while since we last met.	Matagal na simula nung huli tayong nagkita.
It's been a while since we last met.	Long time, no see.
It's dangerous to swim in this lake.	Delikado na lumangoy sa lawa na ito.
It's difficult to live in this city.	Mahirap tumira sa siyudad na ito.
It's no use waiting for him to come.	Walang saysay ang paghintay sa kanyang pagdating.
It's time to put the plan in action.	Oras na para isagawa ang mga plano.
It's up to you to decide what to do.	Bahala ka nang magdesisyon.
It's up to you to make the decision.	Ipinapaubaya ko na sa'yo ang pagdedesisyon.
Italians eat a big meal twice a day.	Ang mga Italyano ay dalawang beses kumain nang mabigat.
Jackson was not planning to retreat.	Walang balak si Jackson na umurong.
Kanako commutes from Chiba to Tokyo.	Nagcocommute si Kanako mula Chiba hanggang Tokyo.
Karaoke is good for reducing stress.	Ang karaoke ay mainam sa pagbawas ng stress.
Lasagna is one of my favorite foods.	Ang Lasagna ay isa sa paborito kong pagkain.
Let's complete this picture quickly.	Tapusin na natin agad itong picture.
Let's get together here once a week.	Magkita tayo dito isang beses sa isang linggo.
Let's get together here once a week.	Magtipon tayo linggo-linggo.
Let's go by train instead of by bus.	Pumunta tayo sakay ng tren imbis na bus.
Let's go by train instead of by bus.	Sumakay tayo ng tren imbis na bus.
Let's leave as soon as he gets back.	Umalis tayo pagkabalik niya.
Let's wait here until he comes back.	Maghintay tayo dito hanggang makabalik siya.
Make this sentence a little shorter.	Gawin mong mas maikli ang pangungusap na ito.
Many Japanese get married in church.	Maraming Hapon ang nagpapakasal sa simbahan.
Many Filipinos get married in church.	Maraming Pilipino ang nagpapakasal sa simbahan.
Many cities were destroyed by bombs.	Maraming siyudad ang sinira ng bomba.
Mary offered to let Tom use her car.	Inalok ni Tom si Mary na gamitin ang kanyang kotse.
Mary started taking her clothes off.	Nagsimulang tanggaling ni Mary ang kanyang damit.
Mary went to a Catholic high school.	Si Mary ay nag-aral sa isang Catholic high school.
Might I ask you a personal question?	Maari ba akong magtanong tungkol sa iyo?
Millions of workers lost their jobs.	Milyon-milyong trabahador ang nawalan ng trabaho.
Most Japanese take a bath every day.	Karamihan sa mga Hapon ay naliligo araw-araw.
My apartment is on the tenth floor.	Ang apartment ko ay nasa ikasampung palapag.
My apartment is on the ninth floor.	Ang apartment ko ay nasa ika-siyam na palapag.
My apartment is on the eigth floor.	Ang apartment ko ay nasa ikawalong palapag.
My apartment is on the seventh floor.	Ang apartment ko ay nasa ikapitong palapag.
My apartment is on the sixth floor.	Ang apartment ko ay nasa ika-anim na palapag.
My apartment is on the fifth floor.	Ang apartment ko ay nasa ika-limang palapag.
My apartment is on the fourth floor.	Ang apartment ko ay nasa ika-apat na palapag.
My apartment is on the third floor.	Ang apartment ko ay nasa ikatlong palapag.
My apartment is on the second floor.	Ang apartment ko ay nasa ikalawang palapag.
My apartment is on the first floor.	Ang apartment ko ay nasa ika-unang palapag.
My brother doesn't go in for sports.	Ang kuya ko ay hindi mahilig sa sports.
My brother lives in a small village.	Ang kuya ko ay nakatira sa maliit na nayon.
My children are very precious to me.	Ang mga anak ko ay mahalaga sa akin.
My children were taken away from me.	Ang mga anak ko ay kinuha sakin.
My computer doesn't boot up anymore.	Ayaw nang bumukas ng computer ko.
My computer doesn't boot up anymore.	Ayaw nang mag-on ng computer ko.
My cousins are coming in a few days.	Dadating ang mga pinsan ko makalipas ang ilang araw.
My dream is to become a firefighter.	Pangarap ko maging bumbero.
My eyes are very sensitive to light.	Ang mga mata ko ay sensitibo sa ilaw.
My father doesn't drink hard liquor.	Hindi umiinom ng matapang na alak ang tatay ko.
My father made me a delicious lunch.	Ginawa ako ng masarap na tanghalian ng tatay ko.
My father made me a delicious lunch.	Ipinaggawa ako ng tatay ko ng masarap na pananghalian.
My father neither drinks nor smokes.	Hindi umiinom o naninigarilyo ang tatay ko.
My father neither smokes nor drinks.	Hindi umiinom ng alak ko naninigarilyo ang tatay ko.
My father neither smokes nor drinks.	Ang tatay ko ay hindi umiinom o naninigarilyo.
My father struggled with the robber.	Ang tatay ko ay nahirapan sa magnanakaw.
My father usually comes home at six.	Madalas umuuwi ang tatay ko sa bahay nang alas sais.
My father was promoted to president.	Ang tatay ko ay na-promote sa pagiging presidente.
My father worked hard night and day.	Ang tatay ko ay nagtrabaho nang mabuti araw at gabi.
My grandmother lives in the countryside.	Nakatira ang lola ko sa probinsya.
My mother is now crazy about tennis.	Nawiwili ang nanay ko ngayon sa tennis.
My neighbor was arrested last night.	Ang kapitbahay ko ay inaresto kagabi.
My plans failed one after the other.	Isa-isang nabigo ang aking mga plano.
My sister has become a good pianist.	Ang kapatid kong babae ay magaling tumugtog ng piano.
My sister insisted on going with me.	Pinilit ako ng kapatid kong babae na sumama ako.
My sister plays the piano every day.	Araw-araw tumutugtog ng piano ang kapatid kong babae.
My son is not old enough for school.	Ang anak kong lalaki ay hindi pa pwede pumasok sa school.
Never again did she enter the house.	Ang babae ay hindi muli pumasok sa bahay.
Newton saw an apple fall off a tree.	Nakakita si Newton ng mansanas na mahulog mula sa puno.
Next year is the year of the rabbit.	Sa susuno na taon ay year of the rabbit.
No one believes that he is innocent.	Walang naniniwala na siya ay walang sala.
No one believes that he is innocent.	Walang naniniwala na walang sala siya.
No one knows what's going to happen.	Walang nakakaalam kung anong mangyayari.
Nobody knows what's going to happen.	Walang sinuman ang nakakakaalam kung anong mangyayari.
Nothing is more important than time.	Walang mas mahalaga kaysa sa oras.
Oh, no! I may have lost my passport.	Hala! Parang nawala ko ang passport ko.
Oh, take your time. I'm in no hurry.	Ah, huwag kang mag-madali. Hindi ako nagmamadali.
Only time will tell if he was right.	Panahon lamang ang makakapagsabi kung tama siya.
Our plane took off exactly at 6 p.m.	Ang eroplano naman ay lumipad nang alas sais sakto.
Patience is essential for a teacher.	Ang mahabang pasensya ay kailangan upang maging guro.
People in the town came to help him.	Ang mga tao mula sa siyudad ay pumunta para tulungan siya.
Play outside instead of watching TV.	Maglaro ka sa labas imbes na manood ng TV.
Please come. I'm anxious to see you.	Pumasok ka. Nasasabik akong makita ka.
Please don't tell your parents this.	Pakiusap, huwag mong sabihin ito sa mga magulang mo.
Please let me drive your new Toyota.	Hayaan mo akong idrive ang bago mong Toyota.
Please lock the door when you leave.	Paki-kandado ng pintuan pag-alis mo.
Please send this package right away.	Paki-padala ng package na ito sa lalong madaling panahon.
Please wrap these gifts up together.	Paki-balot nang sama-sama ang mga regalo.
Put your coat on. It's cold outside.	Isuot mo ang coat mo. Malamig sa labas.
Red circles on the map mark schools.	Ang mga pulang bilog sa mapa ay mga paaralan.
Red circles on the map mark schools.	School ang mga pulang bilog na nasa mapa.
Refrigerators help to preserve food.	Ang mga pridyeder ay nakakatulong upang patagalin ang pagkain.
Rest assured that I will do my best.	Huwag kang magalala, gagawin ko ang aking makakaya.
Return this book as soon as you can.	Isauli mo ang libro na ito sa lalong madaling panahon.
Rock appeals to young men and women.	Ang rock ay popular sa mga batang lalaki at babae.
Rome has a lot of ancient buildings.	Ang Rome ay maraming lumang gusali.
Sammy Davis was an excellent singer.	Si Sammy Davis ay isang mahusay na mang-aawit.
She accused him of stealing her car.	Napagbintangan siyang nagnakaw ng kanyang sasakyan.
She advised him not to eat too much.	Pinayuhan niya na wag siya masyado kumain.
She advised him to give up drinking.	Pinayuhan niya na wag siya na huwag na uminom.
She and I are about the same height.	Siya at ako ay halos magkasing tangkad.
She applied her mind to her new job.	Ginamit niya ang kanyang utak sa bago niyang trabaho.
She asked the police for protection.	Humingi siya ng proteksyon muli sa kapulisan.
She came back just as I was leaving.	Siya ay nakabalik nang ako ay papaalis.
She came up to me and asked my name.	Lumapit siya sa akin at tinanong ang pangalan ko.
She could not state her own opinion.	Hindi niya masabi ang kanyang opinyon.
She cremated him against his wishes.	Siya ay crinemate laban sa kanyang kagustuhan.
She doesn't admit that she is wrong.	Hindi niya inaamin na siya ay mali.
She doesn't have a driver's license.	Siya ay walang lisensya para magmaneho.
She doesn't have any enemies at all.	Siya ay walang kaaway.
She doesn't know how to drive a car.	Siya ay hindi marunong magmaneho ng sasakyan.
She ended up getting married to him.	Sa huli ay kinasal siya sa kanya.
She got a flat tire on her way home.	Na-flat ang gulong niya pauwi.
She has a strong dislike of insects.	Siya ay may hindi pagkagusto sa mga insekto.
She helped her daughter get dressed.	Tinulungan niya ang kanyang anak na babae para magbihis.
She is very angry with her children.	Siya ay galit na galit sa kanyang mga anak.
She leaves for New York next Sunday.	Siya ay aalis papuntang New York sa susunod na Linggo.
She looks prettier in her red dress.	Siya ay mukhang mas maganda sa pulang bestida.
She might not know that we are here.	Baka hindi niya alam na nandito tayo.
She parted from her friend in tears.	Nagpaalam siya sa kaibigan niya nang luhaan.
She promised to meet him last night.	Pinangako niya na kikitain niya siya kagabi.
She put lots of sugar in the coffee.	Siya ay maraming maglagay ng asukal sa kape.
She put lots of sugar in the coffee.	Marami siya maglagay ng asukal sa kape.
She requested help, but no one came.	Humingi siya ng tulong, pero walang dumating.
She saw a young man at the entrance.	Siya ay nakakakita ng batang lalaki sa may entrance.
She stammers when she feels nervous.	Siya ay nauutal pag siya ay kinakabahan.
