The bitter gourd is white.	Puti ang ampalaya.
The bitter gourd is whole.	Buo ang ampalaya.
The bitter gourd is withered.	Lanta ang ampalaya.
The bitter gourd is yellow.	Dilaw ang ampalaya.
The black cat is a healthy cat.	Isang malusog na pusa ang itim na pusa.
The black cat is reading a red book about history.	Nagbabasa ng isang pulang aklat na tungkol sa kasaysayan ang itim na pusa.
The blackberry is appropriate.	Akma ang lumboy.
The blackberry is artificial.	Artipisyal ang lumboy.
The blackberry is beautiful.	Maganda ang lumboy.
The blackberry is bent.	Baluktot ang lumboy.
The blackberry is big.	Malaki ang lumboy.
The blackberry is bitter.	Mapait ang lumboy.
The blackberry is black.	Itim ang lumboy.
The blackberry is bland.	Matabang ang lumboy.
The blackberry is blue.	Asul ang lumboy.
The blackberry is blue.	Bughaw ang lumboy.
The blackberry is brown.	Kayumanggi ang lumboy.
The blackberry is cold.	Malamig ang lumboy.
The blackberry is colorful.	Makulay ang lumboy.
The blackberry is cooked.	Luto ang lumboy.
The blackberry is costly.	Magastos ang lumboy.
The blackberry is dead.	Patay ang lumboy.
The blackberry is delicious.	Masarap ang lumboy.
The blackberry is destroyed.	Wasak ang lumboy.
The blackberry is different.	Iba ang lumboy.
The blackberry is dirty.	Madumi ang lumboy.
The blackberry is dusty.	Maalikabok ang lumboy.
The blackberry is effective.	Mabisa ang lumboy.
The blackberry is elusive.	Mailap ang lumboy.
The blackberry is exceptional.	Katangi-tangi ang lumboy.
The blackberry is expensive.	Mahal ang lumboy.
The blackberry is famous.	Sikat ang lumboy.
The blackberry is fragrant.	Mahalimuyak ang lumboy.
The blackberry is fresh.	Sariwa ang lumboy.
The blackberry is green.	Berde ang lumboy.
The blackberry is green.	Luntian ang lumboy.
The blackberry is hard.	Matigas ang lumboy.
The blackberry is healthy.	Malusog ang lumboy.
The blackberry is heavy.	Mabigat ang lumboy.
The blackberry is holy.	Banal ang lumboy.
The blackberry is hot.	Mainit ang lumboy.
The blackberry is illegal.	Ilegal ang lumboy.
The blackberry is inadequate.	Kulang ang lumboy.
The blackberry is juicy.	Makatas ang lumboy.
The blackberry is long.	Mahaba ang lumboy.
The blackberry is natural.	Natural ang lumboy.
The blackberry is new.	Bago ang lumboy.
The blackberry is nutritious.	Masustansya ang lumboy.
The blackberry is orange.	Kahel ang lumboy.
The blackberry is perfect.	Perpekto ang lumboy.
The blackberry is prohibited.	Bawal ang lumboy.
The blackberry is rare.	Bihira ang lumboy.
The blackberry is raw.	Hilaw ang lumboy.
The blackberry is red.	Pula ang lumboy.
The blackberry is reserved.	Laan ang lumboy.
The blackberry is ripe.	Hinog ang lumboy.
The blackberry is salty.	Maalat ang lumboy.
The blackberry is shiny.	Makintab ang lumboy.
The blackberry is slippery.	Madulas ang lumboy.
The blackberry is small.	Maliit ang lumboy.
The blackberry is soft.	Malambot ang lumboy.
The blackberry is sour.	Maasim ang lumboy.
The blackberry is special.	Espesyal ang lumboy.
The blackberry is spicy.	Maanghang ang lumboy.
The blackberry is sticky.	Malagkit ang lumboy.
The blackberry is strange.	Kakaiba ang lumboy.
The blackberry is sweet.	Matamis ang lumboy.
The blackberry is tasteless.	Matabang ang lumboy.
The blackberry is thick.	Makapal ang lumboy.
The blackberry is thirsty.	Uhaw ang lumboy.
The blackberry is ugly.	Pangit ang lumboy.
The blackberry is unripe.	Hilaw ang lumboy.
The blackberry is valuable.	Mahalaga ang lumboy.
The blackberry is weird.	Kakaiba ang lumboy.
The blackberry is wet.	Basa ang lumboy.
The blackberry is white.	Puti ang lumboy.
The blackberry is whole.	Buo ang lumboy.
The blackberry is withered.	Lanta ang lumboy.
The blackberry is yellow.	Dilaw ang lumboy.
The blue whale weighs seven tons.	Nagtitimbang ng pitong tonelada ang asul na balyena.
The branches of that tree are sturdy.	Matibay ang mga sangay ng punong iyon.
The brown dog ate the piece of bread near the river.	Kinain ng aso ang piraso ng tinapay malapit sa ilog.
The butterfly is dancing on the stage made of wood.	Sumasayaw sa entablado ang paruparo na gawa sa kahoy.
The butterfly is dancing on the stage.	Sumasayaw sa entablado ang paruparo.
The butterfly is eating in an office of toys.	Kumakain sa isang opisina ng laruan ang paruparo.
The butterfly is nice to look at.	Masaya pagmasdan ang paruparo.
The cabbage is appropriate.	Akma ang repolyo.
The cabbage is artificial.	Artipisyal ang repolyo.
The cabbage is beautiful.	Maganda ang repolyo.
The cabbage is bent.	Baluktot ang repolyo.
The cabbage is big.	Malaki ang repolyo.
The cabbage is bitter.	Mapait ang repolyo.
The cabbage is black.	Itim ang repolyo.
The cabbage is bland.	Matabang ang repolyo.
The cabbage is blue.	Asul ang repolyo.
The cabbage is blue.	Bughaw ang repolyo.
The cabbage is brown.	Kayumanggi ang repolyo.
The cabbage is cold.	Malamig ang repolyo.
The cabbage is colorful.	Makulay ang repolyo.
The cabbage is cooked.	Luto ang repolyo.
The cabbage is costly.	Magastos ang repolyo.
The cabbage is dead.	Patay ang repolyo.
The cabbage is delicious.	Masarap ang repolyo.
The cabbage is destroyed.	Wasak ang repolyo.
The cabbage is different.	Iba ang repolyo.
The cabbage is dirty.	Madumi ang repolyo.
The cabbage is dusty.	Maalikabok ang repolyo.
The cabbage is effective.	Mabisa ang repolyo.
The cabbage is elusive.	Mailap ang repolyo.
The cabbage is exceptional.	Katangi-tangi ang repolyo.
The cabbage is expensive.	Mahal ang repolyo.
The cabbage is famous.	Sikat ang repolyo.
The cabbage is fragrant.	Mahalimuyak ang repolyo.
The cabbage is fresh.	Sariwa ang repolyo.
The cabbage is green.	Berde ang repolyo.
The cabbage is green.	Luntian ang repolyo.
The cabbage is hard.	Matigas ang repolyo.
The cabbage is healthy.	Malusog ang repolyo.
The cabbage is heavy.	Mabigat ang repolyo.
The cabbage is holy.	Banal ang repolyo.
The cabbage is hot.	Mainit ang repolyo.
The cabbage is illegal.	Ilegal ang repolyo.
The cabbage is inadequate.	Kulang ang repolyo.
The cabbage is juicy.	Makatas ang repolyo.
The cabbage is long.	Mahaba ang repolyo.
The cabbage is natural.	Natural ang repolyo.
The cabbage is new.	Bago ang repolyo.
The cabbage is nutritious.	Masustansya ang repolyo.
The cabbage is orange.	Kahel ang repolyo.
The cabbage is perfect.	Perpekto ang repolyo.
The cabbage is prohibited.	Bawal ang repolyo.
The cabbage is rare.	Bihira ang repolyo.
The cabbage is raw.	Hilaw ang repolyo.
The cabbage is red.	Pula ang repolyo.
The cabbage is reserved.	Laan ang repolyo.
The cabbage is ripe.	Hinog ang repolyo.
The cabbage is salty.	Maalat ang repolyo.
The cabbage is shiny.	Makintab ang repolyo.
The cabbage is slippery.	Madulas ang repolyo.
The cabbage is small.	Maliit ang repolyo.
The cabbage is soft.	Malambot ang repolyo.
The cabbage is sour.	Maasim ang repolyo.
The cabbage is special.	Espesyal ang repolyo.
The cabbage is spicy.	Maanghang ang repolyo.
The cabbage is sticky.	Malagkit ang repolyo.
The cabbage is strange.	Kakaiba ang repolyo.
The cabbage is sweet.	Matamis ang repolyo.
The cabbage is tasteless.	Matabang ang repolyo.
The cabbage is thick.	Makapal ang repolyo.
The cabbage is thirsty.	Uhaw ang repolyo.
The cabbage is ugly.	Pangit ang repolyo.
The cabbage is unripe.	Hilaw ang repolyo.
The cabbage is valuable.	Mahalaga ang repolyo.
The cabbage is weird.	Kakaiba ang repolyo.
The cabbage is wet.	Basa ang repolyo.
The cabbage is white.	Puti ang repolyo.
The cabbage is whole.	Buo ang repolyo.
The cabbage is withered.	Lanta ang repolyo.
The cabbage is yellow.	Dilaw ang repolyo.
The cashew is appropriate.	Akma ang kasuy.
The cashew is artificial.	Artipisyal ang kasuy.
The cashew is beautiful.	Maganda ang kasuy.
The cashew is bent.	Baluktot ang kasuy.
The cashew is big.	Malaki ang kasuy.
The cashew is bitter.	Mapait ang kasuy.
The cashew is black.	Itim ang kasuy.
The cashew is bland.	Matabang ang kasuy.
The cashew is blue.	Asul ang kasuy.
The cashew is blue.	Bughaw ang kasuy.
The cashew is brown.	Kayumanggi ang kasuy.
The cashew is cold.	Malamig ang kasuy.
The cashew is colorful.	Makulay ang kasuy.
The cashew is cooked.	Luto ang kasuy.
The cashew is costly.	Magastos ang kasuy.
The cashew is dead.	Patay ang kasuy.
The cashew is delicious.	Masarap ang kasuy.
The cashew is destroyed.	Wasak ang kasuy.
The cashew is different.	Iba ang kasuy.
The cashew is dirty.	Madumi ang kasuy.
The cashew is dusty.	Maalikabok ang kasuy.
The cashew is effective.	Mabisa ang kasuy.
The cashew is elusive.	Mailap ang kasuy.
The cashew is exceptional.	Katangi-tangi ang kasuy.
The cashew is expensive.	Mahal ang kasuy.
The cashew is famous.	Sikat ang kasuy.
The cashew is fragrant.	Mahalimuyak ang kasuy.
The cashew is fresh.	Sariwa ang kasuy.
The cashew is green.	Berde ang kasuy.
The cashew is green.	Luntian ang kasuy.
The cashew is hard.	Matigas ang kasuy.
The cashew is healthy.	Malusog ang kasuy.
The cashew is heavy.	Mabigat ang kasuy.
The cashew is holy.	Banal ang kasuy.
The cashew is hot.	Mainit ang kasuy.
The cashew is illegal.	Ilegal ang kasuy.
The cashew is inadequate.	Kulang ang kasuy.
The cashew is juicy.	Makatas ang kasuy.
The cashew is long.	Mahaba ang kasuy.
The cashew is natural.	Natural ang kasuy.
The cashew is new.	Bago ang kasuy.
The cashew is nutritious.	Masustansya ang kasuy.
The cashew is orange.	Kahel ang kasuy.
The cashew is perfect.	Perpekto ang kasuy.
The cashew is prohibited.	Bawal ang kasuy.
The cashew is rare.	Bihira ang kasuy.
The cashew is raw.	Hilaw ang kasuy.
The cashew is red.	Pula ang kasuy.
The cashew is reserved.	Laan ang kasuy.
The cashew is ripe.	Hinog ang kasuy.
The cashew is salty.	Maalat ang kasuy.
The cashew is shiny.	Makintab ang kasuy.
The cashew is slippery.	Madulas ang kasuy.
The cashew is small.	Maliit ang kasuy.
The cashew is soft.	Malambot ang kasuy.
The cashew is sour.	Maasim ang kasuy.
The cashew is special.	Espesyal ang kasuy.
The cashew is spicy.	Maanghang ang kasuy.
The cashew is sticky.	Malagkit ang kasuy.
The cashew is strange.	Kakaiba ang kasuy.
The cashew is sweet.	Matamis ang kasuy.
The cashew is tasteless.	Matabang ang kasuy.
The cashew is thick.	Makapal ang kasuy.
The cashew is thirsty.	Uhaw ang kasuy.
The cashew is ugly.	Pangit ang kasuy.
The cashew is unripe.	Hilaw ang kasuy.
The cashew is valuable.	Mahalaga ang kasuy.
The cashew is weird.	Kakaiba ang kasuy.
The cashew is wet.	Basa ang kasuy.
The cashew is white.	Puti ang kasuy.
The cashew is whole.	Buo ang kasuy.
The cashew is withered.	Lanta ang kasuy.
The cashew is yellow.	Dilaw ang kasuy.
The cat ate food because it got hungry.	Kumain ng pagkain ang pusa dahil ito ay naging gutom.
The cat ate my homework.	Kinain ng pusa ang aking takdang aralin.
The cat ate my work.	Kinain ng pusa ang aking gawa.
The cat ate the green pipe.	Kinain ng pusa ang berdeng tubo.
The cat ate the long centipede.	Kinain ng pusa ang alupihan.
The cat became crazy.	Naging baliw ang pusa.
The cat became two cats.	Naging dalawang pusa ang pusa.
The cat bought a bicycle.	Bumili ng bisikleta ang pusa.
The cat brought a hammer.	Nagdala ng isang martilyo ang pusa.
The cat can catch the rat.	Kayang hulihin ng pusa ang daga.
The cat dented the car.	Yinupi ng pusa ang kotse.
The cat destroyed the pipe.	Sinira ng pusa ang tubo.
The cat destroyed the sugar cane.	Sinira ng pusa ang tubo.
The cat destroyed the sugar.	Sinira ng pusa ang asukal.
The cat did not read my letter.	Hindi binasa ng pusa ang aking liham.
The cat did not work.	Hindi umandar ang pusa.
The cat drinks its milk.	Iniinom ng pusa ang kanyang gatas.
The cat exploded.	Sumabog ang pusa.
The cat fell off the roof.	Nahulog ang pusa mula sa bubong.
The cat fought in the war ten years ago.	Lumaban sa gera ang pusa sampung taon na ang nakalilipas.
The cat fought in the war.	Lumaban sa gera ang pusa.
The cat goes to the office every week.	Pumupunta sa opisina ang pusa kada linggo.
The cat has a lot of marbles.	May madaming holen ang pusa.
The cat has a lot of warts.	Mayroong maraming kulugo ang pusa.
The cat has a stripe.	May isang guhit ang pusa.
The cat has a twin.	May kambal ang pusa.
The cat has blue fur.	May bughaw na balahibo ang pusa.
The cat has eyes with different colors.	May matang may magkaibang kulay ang pusa.
The cat has good handwriting.	May magandang sulat-kamay ang pusa.
The cat has green eyes.	May berdeng mga mata ang pusa.
The cat has stripes.	May mga guhit ang pusa.
The cat has three hundred dogs and two birds.	May tatlong daang aso at dalawang ibon ang pusa.
The cat hated the train.	Galit sa tren ang pusa.
The cat hated to train.	Galit sa pagensayo ang pusa.
The cat hates everybody.	Galit sa lahat ang pusa.
The cat hates pirates.	Galit sa mga pirata ang pusa.
The cat ignored me because it got beautiful.	Pinabayaan ako ng pusa dahil ito ay naging maganda.
The cat is a terrorist.	Isang terorista ang pusa.
The cat is a thin witness.	Isang payat na saksi ang pusa.
The cat is a wealthy dog.	Isang mayamang aso ang pusa.
The cat is a witness.	Isang saksi ang pusa.
The cat is annoying the black wolf.	Iniinis ng pusa ang itim na lobo.
The cat is bored.	Naiinip ang pusa.
The cat is breathing heavily.	Humihinga nang mabigat ang pusa.
The cat is chewing mustard.	Ngumunguya ng mustasa ang pusa.
The cat is cooking cheerfully.	Nagluluto nang masaya ang pusa.
The cat is crawling on the ground.	Gumagapang sa lupa ang pusa.
The cat is crawling.	Gumagapang ang pusa.
The cat is currently going to the dentist.	Kasalukuyang pumupunta sa dentista ang pusa.
The cat is currently learning to use the bathroom.	Kasalukuyang nagaaral gumamit ng banyo ang pusa.
The cat is currently learning to use the bathroom.	Kasalukuyang nagaaral gumamit ng kubeta ang pusa.
The cat is drinking bitter tea.	Umiinom ng mapait na tsaa ang pusa.
The cat is eating a turnip.	Kumakain ng singkamas ang pusa.
The cat is eating bombs.	Kumakain ng mga bomba ang pusa.
The cat is eating cream.	Kumakain ng krema ang pusa.
The cat is eating ice cream made of ice.	Kumakain ng sorbetes na gawa sa yelo ang pusa.
The cat is eating ice cream.	Kumakain ng sorbetes ang pusa.
The cat is eating ice.	Kumakain ng yelo ang pusa.
The cat is eating our food.	Kinakain ng pusa ang ating pagkain.
The cat is eating white rice.	Kumakain ng puting kanin ang pusa.
The cat is eating.	Kumakain ang pusa.
The cat is going to eat the food.	Kakain ng pagkain ang pusa.
The cat is going to use the bathroom right now.	Kasalukuyang gagamit ng banyo ang pusa.
The cat is going to use the microphone to sing.	Gagamitin ng pusa ang mikropono upang kumanta.
The cat is going wild.	Nagwawala ang pusa.
The cat is healthy.	Malusog ang pusa.
The cat is hiding in the dark.	Nagtatago sa dilim ang pusa.
The cat is judging me.	Hinuhusgahan ako ng pusa.
The cat is judging my mother.	Hinuhusgahan ng pusa ang aking nanay.
The cat is judging my toy.	Hinuhusgahan ng pusa ang laruan ko.
The cat is judging the dog.	Hinuhusgahan ng pusa ang aso.
The cat is learning to cook.	Natututong magluto ang pusa.
The cat is learning to use the bathroom.	Nagaaral gumamit ng banyo ang pusa.
The cat is leaving the room.	Aalis na ng kwarto ang pusa.
The cat is leaving.	Aalis na ang pusa.
The cat is listening to the radio.	Nakikinig sa radyo ang pusa.
The cat is moving on an inverted table.	Gumagalaw sa baliktad na mesa ang pusa.
The cat is not a great fisherman.	Hindi mahusay na mangingisda ang pusa.
The cat is not afraid of the dark.	Hindi takot sa dilim ang pusa.
The cat is not healthy.	Hindi malusong ang pusa.
The cat is planting a bullet in that airport.	Nagtatanim ng isang bala ang pusa sa paliparang iyon.
The cat is planting a bullet in the airport.	Nagtatanim ng isang bala ang pusa sa paliparan.
The cat is planting a bullet.	Nagtatanim ng isang bala ang pusa.
The cat is planting vegetables.	Nagtatanim ng mga gulay ang pusa.
The cat is playing the flute.	Tumutugtog ng plauta ang pusa.
The cat is playing with a knife.	Pinaglalaruan ng pusa ang isang kutsilyo.
The cat is playing with nails and screws.	Naglalaro ang pusa ng mga pako at ng mga tornilyo.
The cat is popping the balloon.	Pinuputok ng pusa ang lobo.
The cat is popping the wolf.	Pinuputok ng pusa ang lobo.
The cat is pregnant.	Buntis ang pusa.
The cat is reading a blue book about food.	Nagbabasa ng isang asul na libro na tungkol sa pagkain ang pusa.
The cat is reading a blue book.	Nagbabasa ng isang asul na libro ang pusa.
The cat is reading news about politics.	Nagbabasa ng balita tungkol sa politika ang pusa.
The cat is running around.	Paikot-ikot tumatakbo ang pusa.
The cat is scratching the chair.	Kinakamot ng pusa ang upuan.
The cat is similar to a king.	Katulad ng isang hari ang pusa.
The cat is sleeping at the top of the house.	Natutulog ang pusa sa itaas ng bahay.
The cat is sleeping.	Natutulog ang pusa.
The cat is slowly eating a yellow turnip.	Kumakain nang mabagal ang pusa ng dilaw na singkamas.
The cat is talking to the white wolf.	Kinakausap ng pusa ang puting lobo.
The cat is the king of our country.	Ang pusa ang hari ng ating bansa.
The cat is using the bathroom.	Gumagamit ng banyo ang pusa.
The cat is waiting for over an hour.	Naghihintay nang mahigit sa isang oras ang pusa.
The cat is watching a movie while eating a rat.	Nanunuod ng pelikula ang pusa habang kumakain ng daga.
The cat is wealthy.	Mayaman ang pusa.
The cat jumped off a cliff.	Tumalon sa bangin ang pusa.
The cat jumped over the log.	Tumalon sa taas ng troso ang pusa.
The cat left pawprints.	Nagiwan ng marka na galing sa paa ang pusa.
The cat likes its tea bitter.	Gusto ng pusa ang kanyang tsaa na mapait.
The cat likes to live in the box.	Mahilig tumira sa loob ng kahon ang pusa.
The cat loves me.	Mahal ako ng pusa.
The cat melted the pipe.	Tinunaw ng pusa ang tubo.
The cat paid its debt yesterday.	Nagbayad ng utang ang pusa kahapon.
The cat participates in sports.	Lumalahok sa mga palakasan ang pusa.
The cat passed out because it got scared.	Nahimatay ang pusa dahil ito ay naging takot.
The cat planted a vegetable.	Nagtanim ng isang gulay ang pusa.
The cat plays with the turnip.	Pinaglalaruan ng pusa ang singkamas.
The cat popped the balloon.	Pinutok ng pusa ang lobo.
The cat rented a car.	Rumenta ng kotse ang pusa.
The cat sees the tiger.	Nakikita ng pusa ang tigre.
The cat slept two days ago.	Natulog ang pusa dalawang araw na ang nakalilipas.
The cat slept yesterday.	Natulog ang pusa kahapon.
The cat smiled last night.	Ngumiti kagabi ang pusa.
The cat talked a century ago.	Nagsalita ang pusa isang siglo na ang nakalilipas.
The cat talked three weeks ago.	Nagsalita ang pusa tatlong linggo na ang nakalilipas.
The cat talked yesterday.	Nagsalita kahapon ang pusa.
The cat tore a piece of paper.	Pumunit ng piraso ng papel ang pusa.
The cat understands the difficulty of the situation.	Naiintindihan ng pusa ang kahirapan ng sitwasyon.
The cat understands.	Naiintindihan ng pusa.
The cat was able to eat two hundred pieces of fish.	Kinayang kainin ng pusa ang dalawang daang piraso ng isda.
The cat was listening to the news.	Nakikinig ng balita ang pusa.
The cat was shaking.	Kumakalog ang pusa.
The cat was sleeping yesterday.	Natutulog ang pusa kahapon.
The cat was taken to the doctor.	Dinala sa duktor ang pusa.
The cat was too fast for the dog to catch up to it.	Masyadong mabnilis ang pusa para mahabol ito ng aso.
The cat watched a part of the movie.	Nanuod ng parte ng pelikula ang pusa.
The cat went to the dentist last night.	Pumunta sa dentista ang pusa kagabi.
The cat went to work.	Pumunta sa trabaho ang pusa.
The cat would want to live forever.	Gugustuhin ng pusa na mabuhay habambuhay.
The cat writes in its notebook.	Nagsusulat ang pusa sa kanyang kuwaderno.
The cat wrote back.	Sumulat pabalik ang pusa.
The cat which was a dentist melted the old pipe.	Ang pusa na isang dentista ay nagtunaw ng lumang tubo.
The cat's aunt is crazy.	Baliw ang tita ng pusa.
The cat's food is divided into three.	Hinati sa tatlo ang pagkain ng pusa.
The cat's food is divided into two.	Hinati sa dalawa ang pagkain ng pusa.
The cat's fork is giving an apology.	Nagbibigay ng paumanhin ang tinidor ng pusa.
The cat's fork was giving an apology.	Nagbigay ng paumanhin ang tinidor ng pusa.
The cat's fork will give an apology.	Magbibigay ng paumanhin ang tinidor ng pusa.
The cat's head is spinning.	Umiikot ang ulo ng pusa.
The cat's owner needs money to prove that she owns the dog.	Kailangan ng mayari ng pusa ng pera para mapatunayan na siya ay nagmamayari ng aso.
The cat's owner needs papers to prove that he is the owner of the cat.	Kailangan ng mayari ng pusa ng papeles para mapatunayan na siya ay ang mayari ng pusa.
The cat's owner needs papers to prove that he owns the cat.	Kailangan ng mayari ng pusa ng papeles para mapatunayan na siya ay nagmamayari ng pusa.
The cat's paw is weird.	Kakaiba ang paa ng pusa.
The cat's twin is cooking cheerfully.	Nagluluto nang masaya ang kambal ng pusa.
The cat's uncle is dead.	Patay ang tito ng pusa.
The caterpillar eats a leaf.	Kumakain ng isang dahon ang uod.
The caterpillar is different from a worm.	Iba ang uod mula sa uod.
The caterpillar will become a butterfly.	Magiging paruparo ang uod.
The cave collapsed.	Gumuho ang kuweba.
The cave has lots of paintings.	May madaming mga larawan ang kuweba.
The cave is composed of rocks.	Binubuo ng mga bato ang kuweba.
The cave is large.	Malaki ang kuweba.
The cave is long.	Mahaba ang kuweba.
The centipede has a million legs.	May isang milyong paa ang alupihan.
The centipede hates pipes.	Galit sa mga tubo ang alupihan.
The centipede is annoying.	Nakakainis ang alupihan.
The centipede lives in a pipe.	Nakatira sa tubo ang alupihan.
The chamomile is appropriate.	Akma ang mansanilya.
The chamomile is artificial.	Artipisyal ang mansanilya.
The chamomile is beautiful.	Maganda ang mansanilya.
The chamomile is bent.	Baluktot ang mansanilya.
The chamomile is big.	Malaki ang mansanilya.
The chamomile is bitter.	Mapait ang mansanilya.
The chamomile is black.	Itim ang mansanilya.
The chamomile is bland.	Matabang ang mansanilya.
The chamomile is blue.	Asul ang mansanilya.
The chamomile is blue.	Bughaw ang mansanilya.
The chamomile is brown.	Kayumanggi ang mansanilya.
The chamomile is cold.	Malamig ang mansanilya.
The chamomile is colorful.	Makulay ang mansanilya.
The chamomile is cooked.	Luto ang mansanilya.
The chamomile is costly.	Magastos ang mansanilya.
The chamomile is dead.	Patay ang mansanilya.
The chamomile is delicious.	Masarap ang mansanilya.
The chamomile is destroyed.	Wasak ang mansanilya.
The chamomile is different.	Iba ang mansanilya.
The chamomile is dirty.	Madumi ang mansanilya.
The chamomile is dusty.	Maalikabok ang mansanilya.
The chamomile is effective.	Mabisa ang mansanilya.
The chamomile is elusive.	Mailap ang mansanilya.
The chamomile is exceptional.	Katangi-tangi ang mansanilya.
The chamomile is expensive.	Mahal ang mansanilya.
The chamomile is famous.	Sikat ang mansanilya.
The chamomile is fragrant.	Mahalimuyak ang mansanilya.
The chamomile is fresh.	Sariwa ang mansanilya.
The chamomile is green.	Berde ang mansanilya.
The chamomile is green.	Luntian ang mansanilya.
The chamomile is hard.	Matigas ang mansanilya.
The chamomile is healthy.	Malusog ang mansanilya.
The chamomile is heavy.	Mabigat ang mansanilya.
The chamomile is holy.	Banal ang mansanilya.
The chamomile is hot.	Mainit ang mansanilya.
The chamomile is illegal.	Ilegal ang mansanilya.
The chamomile is inadequate.	Kulang ang mansanilya.
The chamomile is juicy.	Makatas ang mansanilya.
The chamomile is long.	Mahaba ang mansanilya.
The chamomile is natural.	Natural ang mansanilya.
The chamomile is new.	Bago ang mansanilya.
The chamomile is nutritious.	Masustansya ang mansanilya.
The chamomile is orange.	Kahel ang mansanilya.
The chamomile is perfect.	Perpekto ang mansanilya.
The chamomile is prohibited.	Bawal ang mansanilya.
The chamomile is rare.	Bihira ang mansanilya.
The chamomile is raw.	Hilaw ang mansanilya.
The chamomile is red.	Pula ang mansanilya.
The chamomile is reserved.	Laan ang mansanilya.
The chamomile is ripe.	Hinog ang mansanilya.
The chamomile is salty.	Maalat ang mansanilya.
The chamomile is shiny.	Makintab ang mansanilya.
The chamomile is slippery.	Madulas ang mansanilya.
The chamomile is small.	Maliit ang mansanilya.
The chamomile is soft.	Malambot ang mansanilya.
The chamomile is sour.	Maasim ang mansanilya.
The chamomile is special.	Espesyal ang mansanilya.
The chamomile is spicy.	Maanghang ang mansanilya.
The chamomile is sticky.	Malagkit ang mansanilya.
The chamomile is strange.	Kakaiba ang mansanilya.
The chamomile is sweet.	Matamis ang mansanilya.
The chamomile is tasteless.	Matabang ang mansanilya.
The chamomile is thick.	Makapal ang mansanilya.
The chamomile is thirsty.	Uhaw ang mansanilya.
The chamomile is ugly.	Pangit ang mansanilya.
The chamomile is unripe.	Hilaw ang mansanilya.
The chamomile is valuable.	Mahalaga ang mansanilya.
The chamomile is weird.	Kakaiba ang mansanilya.
The chamomile is wet.	Basa ang mansanilya.
The chamomile is white.	Puti ang mansanilya.
The chamomile is whole.	Buo ang mansanilya.
The chamomile is withered.	Lanta ang mansanilya.
The chamomile is yellow.	Dilaw ang mansanilya.
The cherry is appropriate.	Akma ang seresa.
The cherry is artificial.	Artipisyal ang seresa.
The cherry is beautiful.	Maganda ang seresa.
The cherry is bent.	Baluktot ang seresa.
The cherry is big.	Malaki ang seresa.
The cherry is bitter.	Mapait ang seresa.
The cherry is black.	Itim ang seresa.
The cherry is bland.	Matabang ang seresa.
The cherry is blue.	Asul ang seresa.
The cherry is blue.	Bughaw ang seresa.
The cherry is brown.	Kayumanggi ang seresa.
The cherry is cold.	Malamig ang seresa.
The cherry is colorful.	Makulay ang seresa.
The cherry is cooked.	Luto ang seresa.
The cherry is costly.	Magastos ang seresa.
The cherry is dead.	Patay ang seresa.
The cherry is delicious.	Masarap ang seresa.
The cherry is destroyed.	Wasak ang seresa.
The cherry is different.	Iba ang seresa.
The cherry is dirty.	Madumi ang seresa.
The cherry is dusty.	Maalikabok ang seresa.
The cherry is effective.	Mabisa ang seresa.
The cherry is elusive.	Mailap ang seresa.
The cherry is exceptional.	Katangi-tangi ang seresa.
The cherry is expensive.	Mahal ang seresa.
The cherry is famous.	Sikat ang seresa.
The cherry is fragrant.	Mahalimuyak ang seresa.
The cherry is fresh.	Sariwa ang seresa.
The cherry is green.	Berde ang seresa.
The cherry is green.	Luntian ang seresa.
The cherry is hard.	Matigas ang seresa.
The cherry is healthy.	Malusog ang seresa.
The cherry is heavy.	Mabigat ang seresa.
The cherry is holy.	Banal ang seresa.
The cherry is hot.	Mainit ang seresa.
The cherry is illegal.	Ilegal ang seresa.
The cherry is inadequate.	Kulang ang seresa.
The cherry is juicy.	Makatas ang seresa.
The cherry is long.	Mahaba ang seresa.
The cherry is natural.	Natural ang seresa.
The cherry is new.	Bago ang seresa.
The cherry is nutritious.	Masustansya ang seresa.
The cherry is orange.	Kahel ang seresa.
The cherry is perfect.	Perpekto ang seresa.
The cherry is prohibited.	Bawal ang seresa.
The cherry is rare.	Bihira ang seresa.
The cherry is raw.	Hilaw ang seresa.
The cherry is red.	Pula ang seresa.
The cherry is reserved.	Laan ang seresa.
The cherry is ripe.	Hinog ang seresa.
The cherry is salty.	Maalat ang seresa.
The cherry is shiny.	Makintab ang seresa.
The cherry is slippery.	Madulas ang seresa.
The cherry is small.	Maliit ang seresa.
The cherry is soft.	Malambot ang seresa.
The cherry is sour.	Maasim ang seresa.
The cherry is special.	Espesyal ang seresa.
The cherry is spicy.	Maanghang ang seresa.
The cherry is sticky.	Malagkit ang seresa.
The cherry is strange.	Kakaiba ang seresa.
The cherry is sweet.	Matamis ang seresa.
The cherry is tasteless.	Matabang ang seresa.
The cherry is thick.	Makapal ang seresa.
The cherry is thirsty.	Uhaw ang seresa.
The cherry is ugly.	Pangit ang seresa.
The cherry is unripe.	Hilaw ang seresa.
The cherry is valuable.	Mahalaga ang seresa.
The cherry is weird.	Kakaiba ang seresa.
The cherry is wet.	Basa ang seresa.
The cherry is white.	Puti ang seresa.
The cherry is whole.	Buo ang seresa.
The cherry is withered.	Lanta ang seresa.
The cherry is yellow.	Dilaw ang seresa.
The chicken hated broken wood.	Galit sa basag na kahoy ang manok.
