I put it in the bag.	Nilagay ko ito sa bag.
I am putting it in the bag.	Nilalagay ko ito sa bag.
I will put it in the bag.	Ilalagay ko ito sa bag.
I put it inside the bag.	Nilagay ko ito sa loob ng bag.
I am putting it inside the bag.	Nilalagay ko ito sa loob ng bag.
I will put it inside the bag.	Ilalagay ko ito sa loob ng bag.
I brought it.	Dinala ko ito.
I am bringing it.	Dinadala ko ito.
I will bring it.	Dadalhin ko ito.
I brought this.	Nagdala ako nito.
I am bringing this.	Nagdadala ako nito.
I will bring this.	Magdadala ako nito.
They wrote on paper.	Nagsulat sila sa papel.
They are writing on paper.	Nagsusulat sila sa papel.
They will write on paper.	Magsusulat sila sa papel.
They wrote it on paper.	Sinulat nila ito sa papel.
They are writing it on paper.	Sinusulat nila ito sa papel.
They will write it on paper.	Isusulat nila ito sa papel.
They wrote on the blackboard.	Nagsulat sila sa pisara.
They are writing on the blackboard.	Nagsusulat sila sa pisara.
They will write on the blackboard.	Magsusulat sila sa pisara.
They wrote it on the blackboard.	Sinulat nila ito sa pisara.
They are writing it on the blackboard.	Sinusulat nila ito sa pisara.
They will write it on the blackboard.	Isusulat nila ito sa pisara.
They put it in the bag.	Nilagay nila ito sa bag.
They are putting it in the bag.	Nilalagay nila ito sa bag.
They will put it in the bag.	Ilalagay nila ito sa bag.
They put it inside the bag.	Nilagay nila ito sa loob ng bag.
They are putting it inside the bag.	Nilalagay nila ito sa loob ng bag.
They will put it inside the bag.	Ilalagay nila ito sa loob ng bag.
They brought it.	Dinala nila ito.
They are bringing it.	Dinadala nila ito.
They will bring it.	Dadalhin nila ito.
They brought this.	Nagdala sila nito.
They are bringing this.	Nagdadala sila nito.
They will bring this.	Magdadala sila nito.
He wrote on paper.	Nagsulat siya sa papel.
He is writing on paper.	Nagsusulat siya sa papel.
He will write on paper.	Magsusulat siya sa papel.
He wrote it on paper.	Sinulat niya ito sa papel.
He is writing it on paper.	Sinusulat niya ito sa papel.
He will write it on paper.	Isusulat niya ito sa papel.
He wrote on the blackboard.	Nagsulat siya sa pisara.
He is writing on the blackboard.	Nagsusulat siya sa pisara.
He will write on the blackboard.	Magsusulat siya sa pisara.
He wrote it on the blackboard.	Sinulat niya ito sa pisara.
He is writing it on the blackboard.	Sinusulat niya ito sa pisara.
He will write it on the blackboard.	Isusulat niya ito sa pisara.
He put it in the bag.	Nilagay niya ito sa bag.
He is putting it in the bag.	Nilalagay niya ito sa bag.
He will put it in the bag.	Ilalagay niya ito sa bag.
He put it inside the bag.	Nilagay niya ito sa loob ng bag.
He is putting it inside the bag.	Nilalagay niya ito sa loob ng bag.
He will put it inside the bag.	Ilalagay niya ito sa loob bag.
He brought it.	Dinala niya ito.
He is bringing it.	Dinadala niya ito.
He will bring it.	Dadalhin niya ito.
He brought this.	Nagdala siya nito.
He is bringing this.	Nagdadala siya nito.
He will bring this.	Magdadala siya nito.
She wrote on paper.	Nagsulat siya sa papel.
She is writing on paper.	Nagsusulat siya sa papel.
She will write on paper.	Magsusulat siya sa papel.
She wrote it on paper.	Sinulat niya ito sa papel.
She is writing it on paper.	Sinusulat niya ito sa papel.
She will write it on paper.	Isusulat niya ito sa papel.
She wrote on the blackboard.	Nagsulat siya sa pisara.
She is writing on the blackboard.	Nagsusulat siya sa pisara.
She will write on the blackboard.	Magsusulat siya sa pisara.
She wrote it on the blackboard.	Sinulat niya ito sa pisara.
She is writing it on the blackboard.	Sinusulat niya ito sa pisara.
She will write it on the blackboard.	Isusulat niya ito sa pisara.
She put it in the bag.	Nilagay niya ito sa bag.
She is putting it in the bag.	Nilalagay niya ito sa bag.
She will put it in the bag.	Ilalagay niya ito sa bag.
She put it inside the bag.	Nilagay niya ito sa loob ng bag.
She is putting it inside the bag.	Nilalagay niya ito sa loob ng bag.
She will put it inside the bag.	Ilalagay niya ito sa loob bag.
She brought it.	Dinala niya ito.
She is bringing it.	Dinadala niya ito.
She will bring it.	Dadalhin niya ito.
She brought this.	Nagdala siya nito.
She is bringing this.	Nagdadala siya nito.
She will bring this.	Magdadala siya nito.
Is it true that it will not proceed?	Totoo bang hindi matutuloy?
Is it true that the exam will not proceed?	Totoo bang hindi matutuloy ang pagsusulit?
Is it true that the teacher will not come in?	Totoo bang hindi papasok ako guro?
Is it true that there is no class?	Totoo bang walang pasok?
Is it true that we are done?	Totoo bang tapos na tayo?
Is it true that we graduated?	Totoo bang nakapagtapos tayo?
I finished elementary.	Nakapagtapos ako ng elementarya.
I finished high school.	Nakapagtapos ako ng mataas na paaralan.
I finished college.	Nakapagtapos ako ng kolehiyo.
He finished elementary.	Nakapagtapos siya ng elementarya.
He finished high school.	Nakapagtapos siya ng mataas na paaralan.
He finished college.	Nakapagtapos siya ng kolehiyo.
She finished elementary.	Nakapagtapos siya ng elementarya.
She finished high school.	Nakapagtapos siya ng mataas na paaralan.
She finished college.	Nakapagtapos siya ng kolehiyo.
They finished elementary.	Nakapagtapos sila ng elementarya.
They finished high school.	Nakapagtapos sila ng mataas na paaralan.
They finished college.	Nakapagtapos sila ng kolehiyo.
We finished elementary.	Nakapagtapos kami ng elementarya.
We finished high school.	Nakapagtapos kami ng mataas na paaralan.
We finished college.	Nakapagtapos kami ng kolehiyo.
You finished elementary.	Nakapagtapos kayo ng elementarya.
You finished high school.	Nakapagtapos kayo ng mataas na paaralan.
You finished college.	Nakapagtapos kayo ng kolehiyo.
We finished elementary.	Nakapagtapos tayo ng elementarya.
We finished high school.	Nakapagtapos tayo ng mataas na paaralan.
We finished college.	Nakapagtapos tayo ng kolehiyo.
You finished elementary.	Nakapagtapos ka ng elementarya.
You finished high school.	Nakapagtapos ka ng mataas na paaralan.
You finished college.	Nakapagtapos ka ng kolehiyo.
What did you finish?	Ano ang tinapos mo?
Have you taken a shower?	Naligo ka na ba?
Is that possible?	Posible ba iyan?
Is that possible to do?	Posible bang gawin iyan?
Is that possible to finish?	Posible bang matapos iyan?
Is this possible?	Posible ba ito?
Is this possible to do?	Posible bang gawin ito?
Is this possible to finish?	Posibel bang matapos ito?
The school was established last year.	Ang paaralan ay itinatag noong isang taon.
The school was built last year.	Ang paaralan ay itinayo noong isang taon.
It would have been better if we did it before already.	Mas maganda sana kung ginawa na natin ito noon pa.
They were gone when we arrived.	Wala na sila nang kami ay dumating.
The presentation is being done in a large hall.	Isinasagawa ang presentasyon sa isang malaking bulwagan.
Can educators warn students?	Kaya bang balaan ng mga guro ang mga mag-aaral?
We are all subject to bias.	Lahat tayo ay napapailalim sa pagkiling.
We all have biases.	Lahat tayo ay mayroong pagkiling.
Here is why they should.	Ito ang dahilan bakit kailangan nila.
New research suggests we need to take account of how diverse groups of students view skills.	Imimumungkahi ng bagong pananaliksik na kailangan nating isaalang-alang kung paano nakikita ng magkakaibang grupo ng mag-aaral ang mga kasanayan.
Lessons from creating a “kindness curriculum” for young students.	Mga aral galing sa paggawa ng "kurikulum ng kabaitan" para sa mga batang mag-aaral.
Fourth-grade teacher Owen Griffith offers practical ways to turn schools and classrooms into no-complaint zones.	Ang guro ng ika-apat na baitang na si Owen Griffith ay nagbigay ng mga praktikal na paraan para gawing lugar na walang reklamo ang mga paaralan at silid-aralan.
Bad behavior is often a sign that children are stressed.	Ang masamang pag-uugali ay kadalasang senyas na ang mga bata ay nababahala.
Punishment is not the best solution.	Ang parusa ay hindi pinakamahusay na solusyon.
Punishment is not a good solution.	Ang parusa ay hindi mahusay na solusyon.
Many students go through high school bored and unengaged.	Maraming mga mag-aaral ang dumaan sa mataas na paaralan na nababato at hindi nakikibahagi.
Patrick explains what a purpose-driven curriculum would look like.	Ipinaliwanag ni Patrick kung ano ang itsura ng isang kurikulum na hinihimik ng layunin.
A friend of mine recently told me about an incident involving students at school.	Sinabi sa akin ng aking kaibigan ang tungkol sa isang insidente na kinasasangkutan ng mga mag-aaral sa paaralan.
On the first day of classes, students were being asked by their teacher to show him their schedule when they entered the classroom.	Sa unang araw ng klase, ang mga mag-aaral ay tinanong ng kanilang guro upang ipakita sa kanya ang kanilang iskedyul nang sila ay pumasok sa silid-aralan.
The teacher, who was white, apparently assumed the black students were lost and in the wrong room.	Ang guro, na puti, tila ipinagpalagay na ang mga maitim na mag-aaral ay nawawala at nasa maling silid.
This is an example of implicit bias.	Ito ay isang halimbawa ng pahiwatig ng pagkiling.
The teacher will teach something new later.	May bagong ituturo mamaya ang guro.
The teacher is teaching something new now.	May bagong tinuturo ngayon ang guro.
The teacher taught something new earlier.	May bagong itinuro kanina ang guro.
How did you study when you were still a student?	Paano ka nag-aral noong mag-aaral ka pa?
How did you study when you were a student?	Paano ka nag-aral noong mag-aaral ka?
I will be really pissed if your grades are bad.	Talagang maiinis ako kapag masama ang mga grado mo.
I played or slept when I could not concentrate.	Naglaro o natulog ako kapag hindi ako makapag-isip nang mabuti.
I play or sleep when I could not concentrate.	Naglalaro o natutulog ako kapag hindi ako makapag-isip nang mabuti.
But as an authority figure, I have to be strict.	Ngunit bilang isang taong may position, kailangan kong maging mahigpit.
But as an authority figure, I need to be strict.	Pero bilang isang taong may position, kailangan kong maging mahigpit.
This time, I plan on setting goals and studying bit by bit.	Ngayon, plano kong magtakda ng hangarin at mag-aral nang unti-unti.
This time, I plan on setting goals and studying little by little.	Ngayon, plano kong magtakda ng hangarin at mag-aral nang unti-unti.
Sis, teach me the stuff I do not get.	Ate, paturo ng mga bagay na hindi ko makuha.
Sis, teach me the stuff I do not understand.	Ate, paturo ng mga bagay na hindi ko maintindihan.
Then let us study together.	Kung gayon, sabay tayong mag-aral.
Then let us learn together.	Kung gayon, sabay tayong matuto.
Sure, let us study together.	Sige, sabay tayong mag-aral.
Sure, I will teach you.	Sige, tuturuan kita.
Then let us study together.	Kung gayon, magkasama tayong mag-aral.
Then let us learn together.	Kung gayon, magkasama tayong matuto.
So in this case, x would equal y.	Kaya sa kasong ito, ang x ay kapareho ng y.
I get sleepy whenever I do not understand the question.	Inaantok ako tuwing hindi ko maintindihan ang tanong.
I get sleepy whenever there is a bunch of questions I do not get.	Inaantok ako tuwing mayroong maraming tanong na hindi ko makuha.
Which means you are always sleepy?	Ibig sabihin ay lagi kang inaantok?
I probably should not overexert myself.	Hindi ko dapat siguro labis na pilitin ang aking sarili.
I should not overexert myself.	Hindi ko dapat labis na pilitin ang aking sarili.
You are already losing willpower.	Nawawalan ka na ng kakayanang makuha ang kagustuhan.
I am already losing willpower.	Nawawalan na ako ng kakayanang makuha ang kagustuhan.
They are already losing willpower.	Nawawalan na sila ng kakayanang makuha ang kagustuhan.
He is already losing willpower.	Nawawalan na siya ng kakayanang makuha ang kagustuhan.
She is already losing willpower.	Nawawalan na siya ng kakayanang makuha ang kagustuhan.
We are already losing willpower.	Nawawalan na kami ng kakayanang makuha ang kagustuhan.
I see you are already losing willpower.	Nakikita kong nawawalan ka na ng kakayanang makuha ang kagustuhan.
I still cannot concentrate.	Hindi pa rin ako makapag-isip nang mabuti.
He still cannot concentrate.	Hindi pa rin siya makapag-isip nang mabuti.
She still cannot concentrate.	Hindi pa rin siya makapag-isip nang mabuti.
We still cannot concentrate.	Hindi pa rin kami makapag-isip nang mabuti.
They still cannot concentrate.	Hindi pa rin sila makapag-isip nang mabuti.
I cannot concentrate.	Hindi ako makapag-isip nang mabuti.
He cannot concentrate.	Hindi siya makapag-isip nang mabuti.
She cannot concentrate.	Hindi siya makapag-isip nang mabuti.
They cannot concentrate.	Hindi sila makapag-isip nang mabuti.
We cannot concentrate.	Hindi kami makapag-isip nang mabuti.
You cannot concentrate.	Hindi ka makapag-isip nang mabuti.
I want a trick for studying for a test.	Gusto ko ng madaling paraan para sa pag-aaral para sa pagsusulit.
You want a trick for studying for a test?	Gusto mo ng madaling paraan para sa pag-aaral para sa pagsusulit?
I was wondering how you study.	Iniisip ko kung paano ka nag-aaral.
I was wondering how you did that.	Iniisip ko kung paano mo ginawa iyon.
If you concentrate too hard, you will wear yourself out.	Kapag masyado kang nag-isip nang maigi, papagurin mo ang iyong sarili.
In my case, I just follow my usual habits.	Sa aking kaso, sinusunod ko lamang angaking karaniwang mga gawi.
In my situation, I just follow my usual habits.	Sa aking sitwasyon, sinusunod ko lamang angaking karaniwang mga gawi.
I am pretty confident about the test today.	Medyo tiwala ako tungkol sa pagsusulit ngayon.
I am confident about the test today.	Tiwala ako tungkol sa pagsusulit ngayon.
I feel so enlightened.	Ramdam ko ang pagkamaliwanag.
Aren't your usual habits a little risky?	Hindi ba medyo delikado ang iyong karaniwang mga gawi?
You do not do anything.	Wala kang ginagawa.
It is actually quite frightening.	Ito ay talagang nakakatakot.
How did it go?	Paano ito nangyari?
This one was pretty bad.	Ang isang ito ay medyo masama.
Though I maintained my standing.	Pero napanatili ko ang aking katayuan.
So you also do bad sometimes.	Minsan hindi mahusay rin ang pala ang gawa mo.
You also do bad sometimes.	Minsan hindi mahusay rin ang pala ang gawa mo.
Because sis helped me out.	Dahil tinulungan ako ni ate.
As a result, I did better than usual.	Bilang resulta, mas mahusay ang ginawa ko kaysa karaniwan.
How about you?	Kamusta ka naman?
How about yours?	Kamusta naman ang sa iyo?
I did badly.	Hindi mahusay ang nagawa ko.
I was wondering why I did badly.	Nagtataka ako bakit hindi mahusay ang gawa ko.
And I was so sure I would do well.	At sigurado pa naman ako na mahusay ang magagawa ko.
Nothing strange about that at all.	Wala namang kakaiba dito.
It was inevitable.	Hindi ito maiiwasan.
They are both class representatives.	Pareho silang mga kinatawan ng kanilang klase.
Well, I am not really concerned about doing badly.	Buweno, hindi naman talaga ako nag-aalala sa paggawa nang hindi mahusay.
I am not really concerned about doing badly.	Hindi naman talaga ako nag-aalala sa paggawa nang hindi mahusay.
Be a little concerned.	Mag-alala nang kaunti.
Do not slack off.	Huwag tamarin.
If you slack off because everybody else also did badly, you will fail badly.	Kung hindi ka magtrabaho dahil masama rin ang gawa ng iba pa, babagsak ka nang masama.
If you are going to copy him, take notes regularly.	Kung gagayahin mo siya, kumuha ka ng mga tala palagi.
If you are going to imitate him, take notes regularly.	Kung gagayahin mo siya, kumuha ka ng mga tala palagi.
Take notes regularly instead of putting off everything at the last minute.	Kumuha ng mga tala palagi imbis na ipagpaliban lahat sa huling minuto.
Take notes regularly instead of waiting till tests are coming up.	Kumuha ng mga tala palagi imbis na maghintay hanggang dumating ang mga pagsusulit.
He is really methodical.	Siya ay talagang sistematiko.
She is really methodical.	Siya ay talagang sistematiko.
He is really systematic.	Siya ay talagang sistematiko.
She is really systematic.	Siya ay talagang sistematiko.
He is a textbook example of that type of person.	Siya ay isang pang-aklat na halimba ng isang uri ng ganoong tao.
She is a textbook example of that type of person.	Siya ay isang pang-aklat na halimba ng isang uri ng ganoong tao.
Many have told me that, but I am actually that type.	Maraming nagsabi sa akin niyan, ngunit ganoong uri talaga ako.
Many have told me that, but I am actually that type.	Maraming nagsabi sa akin niyan, pero ganoong uri talaga ako.
You are that type?	Ganoong uri ka?
I never would have guessed.	Hindi ko kailanman mahulaan.
According to this book, I possess many of the qualities of that type of person.	Ayon sa aklat na ito, nagtataglay ako ng maraming mga katangian ng ganoong uri ng tao.
According to this book, I possess many of the qualities of that type of person.	Ayon sa librong ito, nagtataglay ako ng maraming mga katangian ng ganoong uri ng tao.
That type of person tend to be childish and possessive.	Ang ganoong uri ng tao ay madalas na parang bata at mapang-angkin.
You are probably that type of person.	Ikaw ata ay ganoong uri ng tao.
But a lot of people mistake me for that type of person.	Pero maraming tao ang nagkakamali sakin para sa isang ganoong uri ng tao.
That type of person is skilled in social functions and considerate.	Ang ganoong uri ng tao ay magaling sa pakikihalubilo at makonsiderasyon.
They tend to seek peaceful human interaction.	Kadalasan silang naghahanap ng mapayamang pakikipag-ugnayan sa mga tao.
Does this match you?	Tugma ba ito sa iyo?
Does this even match you?	Mayroong tugma ba ito sa iyo?
I can be really sensitive to the situation.	Kaya kong maging talagang sensitibo sa sitwasyon.
Only when it is something you are interested in.	Kapag lamang ito ay isang bagay na interesado ka.
I am gentle and attentive to other people.	Ako ay magiliw at maasikaso sa ibang tao.
When it involves homework.	Kapag tungkol ito sa takdang-aralin.
What about you?	Ano naman sa iyo?
You worked hard this time.	Nagtrabaho ka ng husto ngayon oras na ito.
She did worse than usual.	Mas masama ang gawa niya kaysa sa karaniwan.
But she still got a higher score.	Pero mas mataas pa rin ang nakuha niyang marka.
But she still got a higher score.	Ngunit mas mataas pa rina ng nakuha niyang marka.
Good work, boys.	Magandang trabaho, mga lalaki.
Good work, girls.	Magandang trabaho, mga babae.
How should I put it?	Paano ko ito ilalagay?
You did everything you can.	Ginawa mo ang lahat ng kaya mong gawin.
You did everything you can.	Ginawa ninyo ang lahat ng kaya ninyong gawin.
You did the best you could.	Ginawa mo ang pinakamahusay na magagawa mo.
You did the best you could.	Ginawa ninyo ang pinakamahusay na magagawa ninyo.
Can you be a bit more considerate?	Kaya mo bang maging kaunti pang maalalahanin?
I envy how the two of you are such fine young ladies.	Naiingit ako kung paano kayong dalawa ay napakagandang kababaihan.
Not at all.	Hindi talaga.
You are too kind.	Masyado kang mabait.
To get such wonderful grades at that school.	Upang makakuha ng ganoong magagandang grado sa paaralan na iyon.
To get such wonderful grades at that school.	Para makakuha ng ganoong magagandang grado sa paaralan na iyon.
I wish my children had a fraction of your ability.	Sana ang mga anak ko ay magkaroon din ng maliit na bahagi ng iyong kakayanan.
I am being praised because I am her sister.	Pinupuri niya ako dahil ako ay kanyang kapatid na babae.
I am being praised because I am her brother.	Pinupuri niya ako dahil ako ay kanyang kapatid na lalaki.
I am being praised because I am her sbling.	Pinupuri niya ako dahil ako ay kanyang kapatid.
So I cannot really appreciate it.	Kaya hindi ko talaga mapasalamatan ito.
How about watching a movie for once?	Kung manood kaya tayo ng pelikula ngayon?
How about we go home?	Kung umuwi kaya tayo?
How about we meet later?	Kung magkita kaya tayo mamaya?
How about we go home and meet later?	Kung umuwi tayo at magkita mamaya?
Let us do that.	Gawin natin iyan.
Tests are over.	Tapos na ang mga pagsusulit.
If you studied that hard, you could have done better.	Kung nag-aral ka nang husto, maaaring mas mahusay ang nagawa mo.
You got used to sleeping in?	Nasanay kang matulog hanggang tanghali?
The only thing they have in common is their laziness.	Ang bagay lang na pareho sila ay ang kanilan katamaran.
We are in the same class again.	Tayo ay nasa parehong klase ulit.
You are right.	Ikaw ay tama.
That is great.	Maganda iyan.
You are in our class.	Ikaw ay nasa aming klase.
Let us have another great year.	Magkaroon tayo ng isa pang magandang taon.
We are in the same class.	Tayo ay nasa parehong klase.
He is the only one in a different class.	Siya lamang ang nasa ibang klase.
She is the only one in a different class.	Siya lamang ang nasa ibang klase.
What class are you in?	Nasa anong klase ka?
I wonder how class assignments are decided.	Pinag-iisipan ko kung paano naipapasya ang pagkakatakda ng klase.
They might try to avoid grouping all the good students together.	Maaring iniiwasan nilang pagsama-samahin ang lahat ng magagaling na mag-aaral.
Or they try to divide up relatives.	O baka sinusubukan nilang paghiwalayin ang mga magkakamag-anak.
Or split up the troublemakers as much as possible.	O baka pinaghihiwalay ang mga magugulo kung posible.
It depends on the school.	Depende ito sa paaralan.
It probably depends on the school.	Depende siguro ito sa paaralan.
In television shows, all the troublemakers end up in one class.	Sa mga palabas sa telebisyon, lahat ng magugulo ay nagkakasama sa isang klase.
The teacher usually decides roles for the first semester.	Ang guro ang nagpapasya ng mga gagampanan para sa unang semestre.
It is hard for the students to choose.	Mahirap para sa mga mag-aaral ang pumili.
It is easier for her if she chooses a good student.	Mas madali para sa kanya kung pumili siya ng magaling na mag-aaral.
It looks like we will have another fun class with that teacher.	Mukhang magkakaroon na naman tayo ng isa pang masayang klase kasama ang gurong iyon.
The class atmosphere usually depends on the teacher.	Ang kapaligiran ng klase ay karaniwang nakasalalay sa guro.
I did not skip elementary.	Hindi ako lumaktaw ng elementarya.
He could have passed but decided not to come.	Maaaring nakapasa siya ngunit nagpasyang hindi pumunta.
She could have passed but decided not to come.	Maaaring nakapasa siya ngunit nagpasyang hindi pumunta.
He could have passed but decided not to come.	Maaaring nakapasa siya pero nagdesisyong hindi pumunta.
She could have passed but decided not to come.	Maaaring nakapasa siya pero nagdesisyong hindi pumunta.
We were looking for the nurse's office.	Hinahanap namin ang opisina ng nars.
We were looking for the clinic.	Hinahanap namin ang klinika.
I have never stepped foot in art room.	Ako ay hindi kailanman nakatapak sa silid ng sining.
I have never went inside the music room.	Ako ay hindi kailanman nakapasok sa loob ng silid ng musika.
I rarely go to the study room.	Bihira ako pumunta sa silid-aralan.
That will be on the test, so keep that in mind.	Iyan ay lalabas sa pagsusulit, kaya panatilihin iyan sa isipan.
I am actually concentrating on not falling asleep.	Ako ay talagang nagsisikap na hindi makatulog.
I am not sure why you are trying to explain yourself.	Hindi ako sigurado kung bakit mo sinusubukang ipaliwanag ang iyong sarili.
Maybe this will help you stay awake.	Baka makatutulong itong magising ka.
Is there some kind of technique?	Mayroon bang isang uri ng pamamaraan?
I really need my sleep.	Kailangan ko talaga ang aking tulog.
So I go to bed early.	Kaya maaga akong humihiga sa kama.
I cannot copy that.	Hindi ko kaya kopyahin iyan.
I cannot imitate that.	Hindi ko kayang gayahin iyan.
I remember this stuff was important.	Naalala kong mahala ang bagay na ito.
I remember this stuff was important, so I took notes.	Naalala kong mahala ang bagay na ito, kaya kumuha ako ng mga tala.
But I was asleep half the time, so I have no idea what I wrote.	Ngunit ako ay tulog sa kalahati ng oras, kaya wala akong ideya kung ano ang isinulat ko.
But just looking at this makes me feel good about myself.	Ngunit ang pagtingin ko dito ay nagpapasaya sa aking sarili.
This is proof that I tried to study.	Ito ay patunay na sinubukan kong mag-aral.
But what did I write down?	Pero ano ba ang isinulat ko?
But what did I write down?	Ngunit ano ba ang isinulat ko?
But what did I write down?	Subalit ano ba ang isinulat ko?
What did I write down?	Ano ang isinulat ko?
Are those formulas?	Iyan ba ay mga pormula?
That means you were not dreaming about history.	Ibig sabihin ay hindi ka nananaginip tungkol sa kasaysayan.
That means you were not dreaming about world history.	Ibig sabihin ay hindi ka nananaginip tungkol sa kasaysayan ng mundo.
It is a good thing you know so much.	Mahusay na bagay na marami kang alam.
I can ask you about anything I do not know.	Kaya kong magtanong sa iyo ng kahit anong hindi ko alam.
I enjoy being praised.	Natutuwa akong mapuri.
I became accustomed to looking things up.	Nasanay ako na maghanap ng mga bagay.
You know more than I do.	Mas marami kang alam kaysa sa akin.
I know more than you do.	Mas marami akong alam kaysa sa iyo.
I know less than you do.	Mas maunti akong alam kaysa sa iyo.
You know less than I do.	Mas maunti ang alam mo kaysa sa akin.
I enjoy learning as well.	Natutuwa rin akong matuto.
Now, I enjoy learning as well.	Ngayon, natutuwa na rin akong matuto.
There are many sources of information these days.	Maraming pinanggagalingan ng impormasyon ngayong mga araw.
And it is fun to learn a lot.	At masayang matututo ng marami.
You also have tests right after vacation.	Mayroon ka ring mga pagsusulit pagkatapos ng bakasyon.
Use your vacation wisely.	Gamitin ang iyong bakasyon nang matalino.
You still have a few days left of school before vacation.	Mayroon ka pang ilang araw sa paaralan bago ang bakasyon.
When it is home economics, she starts to look below average.	Kapag sa home economics, nagmumukha siyang mababa sa karaniwan.
Do you want study for the test together in the library?	Gusto mo bang magkasamang mag-aral sa silid-aklatan?
Activities are on hiatus right before a test.	Ang mga gawain ay nakatigil bago ang pagsusulit.
That is why you study.	Iyan ang dahilan kaya ka mag-aaral.
When my time is suddenly free, it is like a whole new world is open to me.	Kapag biglang libre ang oras ko, parang may isang bagong mundo ang bukas sa akin.
When you look at it that way, I cannot waste the time on studying.	Kapag tinignan mo sa ganoong paraan, hindi ko dapat sayangin ang oras ko sa pag-aaral.
You should realize that you are the reason for this study session.	Dapat mong malaman na ikaw ang dahilan para sa sesyon ng pag-aaral na ito.
You should realize that you are the reason why we need to study.	Dapat mong malaman na ikaw ang dahilan bakit kailangan nating mag-aral.
Maybe you cannot concentrate because you have no goal.	Siguro ay hindi mo kayang mag-isip nang mabuti dahil wala kang layunin.
Do you have dreams for the future?	Mayroon ka bang mga pangarap para sa hinaharap?
Translate the next part.	Isalin ang susunod na bahagi.
Did we learn this?	Natutunan ba natin ito?
How did the test go?	Kamusta ang nangyari sa pagsusulit?
What happened in the exam?	Ano ang nangyari sa pagsusulit?
How did you do that?	Paano mo ginawa iyon?
We have more free time during testing season.	Mayroon tayong mas maraming libreng oras habang panahon ng pagsusulit.
But you end up following your usual schedule.	Ngunit ikaw ay sumunod pa rin sa iyong karaniwang iskedyul.
So you have to cram the night before.	Kaya kailangan mong gawin lahat sa gabi bago ito.
You should act more like someone applying for college.	Dapat ay kumilos ka nang mas katulad ng isang taong nag-aaplay para sa kolehiyo.
My first choice is to be a lawyer.	Ang aking unang pagpipilian ay maging abogado.
My second choice is economics.	Ang aking pangalawang pagpipilian ay ekonomiks.
My third choice is literature.	Ang aking pangatlong pagpipilian ay literatura.
I forgot my history book.	Nakalimutan ko ang aking libro sa kasaysayan.
I forgot my math book.	Nakalimutan ko ang aking libro sa matematika.
I forgot my physics book.	Nakalimutan ko ang aking libro sa pisika.
I forgot my music book.	Nakalimutan ko ang aking libro sa musika.
I forgot my science book.	Nakalimutan ko ang aking libro sa agham.
I forgot my chemistry book.	Nakalimutan ko ang aking libro sa kemistri.
I forgot my electronics book.	Nakalimutan ko ang aking libro sa elektroniks.
I forgot my english book.	Nakalimutan ko ang aking libro sa ingles.
I forgot my filipino book.	Nakalimutan ko ang aking libro sa filipino.
I will go with you later.	Samahan kita mamaya.
I will hang out with you later after school.	Sasamahan kita mamaya pagkatapos ng klase.
I will hang out with you after school.	Sasamahan kita pagkatapos ng klase.
Do you know the answer to this question?	Alam mo ba ang sagot sa tanong na ito?
I have a question about this part.	May tanong ako tungkol sa parteng ito.
I have a question about this part.	May tanong ako tungkol sa bahaging ito.
I have a question about this part.	May tanong ako hinggil sa bahaging ito.
I have a question about this part.	May tanong ako ukol sa bahaging ito.
I will do this for you.	Gagawin ko ito para sa iyo.
How would I know the answers if you do not?	Paano ko malalaman ang mga sagot kung hindi mo alam?
Are you in college?	Nasa kolehiyo ka ba?
Would you like to hold a study session for checking homework answers?	Gusto mo bang magkaroon ng sesyon ng pag-aaral para manuri ng mga sagot sa takdang-aralin?
How about we hold a study session to finish homework?	Paano kung magkaroon tayo ng sesyon ng pag-aaral para tapusin ang takdang-aralin?
You are just going to copy my answers.	Gagayahin mo lang ang aking mga sagot.
You are just going to copy my answers.	Gagayahin mo lang ang mga sagot ko.
You are just going to copy my answers, aren't you?	Gagayahin mo lang ang aking mga sagot, hindi ba?
You are just going to copy my answers, aren't you?	Gagayahin mo lang ang mga sagot ko, hindi ba?
You will copy my answers.	Gagayahin mo ang mga sagot ko.
You will copy my answers.	Gagayahin mo ang aking mga sagot.
So let me copy your homework.	Kaya pakopyahin mo ako ng iyong takdang-aralin.
Let me copy your homework.	Pakopyahin mo ako ng iyong takdang-aralin.
You can copy them but if you do not do the homework yourself, you will fail the test after vacation.	Pwede mong kopyahin ang mga ito pero kung hindi mo gagawin ang takdang-aralin ng sarili mo, babagsak ka sa pagsusulit pagkatapos ng bakasyon.
At least pretend to be guilty.	Magkunwari ka man lang na may sala.
Are you here to study?	Nandito ka ba para mag-aral?
Are you also here to study?	Nandito ka rin ba para mag-aral?
No, she is just copying.	Hindi, kumokopya lang siya.
What were you doing during vacation?	Ano ang iyong ginagawa habang bakasyon?
I wanted to do everything as planned.	Gusto kong gawin lahat ayon sa plano.
She ended up doing it herself.	Natapos ito na ginagawa niya sa sarili niya.
I guess she is still a hardworking girl.	Siguro ay siya ay isa pa ring nagsusumikap na babae.
But her accuracy is too much for me to bear.	Ngunit ang kanyang katumpakan ay sobra para aking makayanan.
But her accuracy is too much for me to bear.	Pero ang kanyang katumpakan ay sobra para aking makayanan.
Did you all have a fun vacation?	Lahat ba kayo ay nagkaroon ng masayang bakasyon?
